step,episode,score,length,time
64672,124,45.0,386,21.731119394302368
64984,125,455.0,721,22.064705848693848
64984,126,110.0,508,22.064705848693848
65776,127,20.0,309,22.864978551864624
65864,128,110.0,372,22.950868129730225
66976,129,105.0,569,24.063643217086792
68064,130,60.0,277,25.194104194641113
68104,131,120.0,392,25.23361349105835
68360,132,110.0,463,25.500295400619507
68568,133,135.0,450,25.699678897857666
68888,134,240.0,636,26.01105523109436
69128,135,135.0,421,26.24572491645813
70056,136,210.0,721,27.195282220840454
70424,137,125.0,292,27.568381786346436
70976,138,135.0,502,28.137906312942505
71912,139,35.0,380,29.0764057636261
71912,140,110.0,483,29.0764057636261
72224,141,120.0,485,29.388203144073486
72816,142,45.0,301,29.981307983398438
74152,143,230.0,630,31.302904844284058
74760,144,135.0,590,31.912068843841553
75152,145,155.0,524,32.303396224975586
75552,146,345.0,875,32.69349503517151
75608,147,105.0,464,32.748262882232666
75880,148,135.0,498,33.015214681625366
76560,149,120.0,544,33.693427085876465
76736,150,135.0,492,33.86524271965027
77864,151,75.0,390,34.977232694625854
78112,152,80.0,281,35.221415996551514
78152,153,85.0,502,35.263161420822144
78280,154,70.0,393,35.392853021621704
79840,155,100.0,538,36.93325138092041
79992,156,135.0,550,37.08647108078003
80184,157,110.0,455,37.28677177429199
80960,158,120.0,530,38.07833218574524
81544,159,55.0,410,38.6729199886322
82424,160,15.0,325,39.543418407440186
82592,161,80.0,327,39.72017979621887
82656,162,45.0,311,39.781317710876465
82920,163,415.0,598,40.04536747932434
83496,164,270.0,706,40.62348556518555
83792,165,215.0,712,40.91905879974365
84296,166,15.0,419,41.41387152671814
85416,167,65.0,486,42.52005863189697
86480,168,155.0,480,43.576148986816406
86528,169,35.0,381,43.62271547317505
86744,170,120.0,521,43.83327341079712
87096,171,105.0,524,44.18541622161865
87752,172,120.0,497,44.840558767318726
88576,173,120.0,397,45.67000651359558
89096,174,315.0,836,46.17773413658142
89568,175,90.0,355,46.640217781066895
89704,176,75.0,405,46.776509046554565
89960,177,70.0,431,47.03195595741272
91112,178,110.0,504,48.207139015197754
91592,179,55.0,379,48.69419240951538
91960,180,115.0,528,49.05931282043457
92288,181,580.0,1001,49.386645793914795
92680,182,100.0,374,49.77855134010315
92840,183,30.0,411,49.93770432472229
93032,184,15.0,386,50.13027262687683
93088,185,90.0,501,50.185654163360596
94456,186,30.0,314,51.571757316589355
94544,187,55.0,431,51.658323764801025
95560,188,135.0,411,52.67255759239197
96016,189,55.0,399,53.118298053741455
96584,190,80.0,439,53.67386841773987
97024,191,85.0,545,54.104599475860596
97784,192,225.0,596,54.85022497177124
98224,193,60.0,278,55.28368830680847
98280,194,345.0,838,55.338165283203125
98552,195,135.0,503,55.610798358917236
98672,196,175.0,529,55.7280068397522
98824,197,35.0,410,55.87909007072449
100456,198,30.0,431,57.48451113700867
101360,199,190.0,599,58.40435075759888
101392,200,60.0,391,58.437018394470215
101488,201,55.0,354,58.52797245979309
101504,202,130.0,412,58.54484796524048
101664,203,125.0,487,58.69829535484314
102080,204,80.0,443,59.10162711143494
104104,205,110.0,345,61.10002398490906
104536,206,460.0,716,61.52611303329468
104736,207,110.0,537,61.717928886413574
105184,208,180.0,476,62.15320038795471
105352,209,60.0,463,62.318811655044556
105656,210,100.0,449,62.61583471298218
105680,211,255.0,526,62.638808250427246
107152,212,210.0,708,64.06675601005554
107400,213,105.0,279,64.32070446014404
107760,214,45.0,303,64.67337036132812
107768,215,65.0,460,64.68238949775696
107936,216,30.0,284,64.84574365615845
108592,217,120.0,484,65.4920814037323
109632,218,310.0,639,66.50319409370422
110120,219,180.0,560,66.98183751106262
111128,220,120.0,401,68.02294707298279
112472,221,225.0,667,69.36189246177673
112504,222,210.0,595,69.39411044120789
113008,223,170.0,703,69.89609432220459
113032,224,110.0,557,69.92007064819336
113080,225,90.0,433,69.96885418891907
113696,226,365.0,743,70.58769083023071
113952,227,110.0,481,70.83935642242432
114072,228,35.0,370,70.95703339576721
115744,229,110.0,407,72.60925555229187
115800,230,100.0,351,72.66594457626343
116536,231,175.0,510,73.37997007369995
117192,232,20.0,516,74.01979660987854
117448,233,70.0,471,74.27076745033264
117448,234,130.0,439,74.27076745033264
118976,235,290.0,745,75.79831457138062
119368,236,255.0,664,76.18761658668518
119736,237,160.0,501,76.55168986320496
119776,238,120.0,499,76.59044075012207
120248,239,160.0,466,77.06496977806091
120520,240,20.0,386,77.33687114715576
121904,241,75.0,319,78.74840044975281
121960,242,140.0,598,78.80506038665771
122328,243,30.0,321,79.16712975502014
123920,244,130.0,461,80.76257300376892
124168,245,190.0,842,81.00802159309387
124664,246,150.0,713,81.49922132492065
125256,247,305.0,594,82.08789396286011
125808,248,335.0,761,82.64503216743469
127328,249,55.0,335,84.14174747467041
127792,250,325.0,738,84.6012954711914
127984,251,20.0,510,84.79513454437256
128120,252,40.0,291,84.92968654632568
128648,253,620.0,792,85.45972275733948
128864,254,160.0,865,85.67288875579834
129176,255,155.0,492,85.97449946403503
130528,256,285.0,796,87.31201457977295
130616,257,65.0,355,87.40677213668823
130984,258,45.0,294,87.7851037979126
132152,259,335.0,605,88.95369386672974
132344,260,150.0,530,89.14173650741577
132704,261,110.0,482,89.4993679523468
132976,262,90.0,477,89.77328491210938
134688,263,330.0,840,91.47651028633118
135816,264,110.0,391,92.59777903556824
135920,265,165.0,676,92.70776057243347
136096,266,165.0,495,92.88179326057434
136440,267,110.0,435,93.22246503829956
137744,268,210.0,893,94.52035117149353
137912,269,290.0,868,94.68598175048828
138736,270,180.0,801,95.51773524284363
138864,271,55.0,383,95.64399409294128
139256,272,130.0,419,96.02987766265869
139888,273,110.0,652,96.65778374671936
139968,274,85.0,443,96.73907518386841
140048,275,155.0,496,96.82194375991821
141456,276,90.0,466,98.24014019966125
141608,277,90.0,296,98.39264464378357
142248,278,65.0,277,99.01921820640564
142600,279,105.0,341,99.36336874961853
142688,280,160.0,496,99.4501633644104
142968,281,125.0,515,99.72917485237122
143080,282,370.0,648,99.84193205833435
144624,283,125.0,379,101.36950945854187
144680,284,65.0,405,101.42485976219177
144920,285,80.0,292,101.66155767440796
145400,286,50.0,306,102.13290143013
146560,287,90.0,541,103.28077673912048
146912,288,65.0,288,103.6226327419281
147192,289,605.0,905,103.89366865158081
147200,290,55.0,287,103.9017117023468
148296,291,275.0,703,104.9755048751831
148536,292,200.0,684,105.21102714538574
148784,293,95.0,425,105.45839834213257
148904,294,190.0,530,105.57828640937805
149880,295,55.0,337,106.52992010116577
151168,296,50.0,285,107.81983971595764
151848,297,210.0,619,108.48710060119629
151920,298,180.0,455,108.55969214439392
152104,299,165.0,616,108.73999428749084
152256,300,245.0,714,108.8931999206543
153456,301,100.0,586,110.07339572906494
154312,302,200.0,724,110.91728019714355
154840,303,210.0,622,111.44703435897827
155280,304,105.0,422,111.88065528869629
155616,305,120.0,441,112.21120309829712
156760,306,110.0,308,113.32721996307373
157400,307,250.0,696,113.96298813819885
157872,308,265.0,840,114.42339205741882
158416,309,105.0,449,114.95361375808716
158664,310,325.0,803,115.19540762901306
159072,311,145.0,476,115.59960198402405
161088,312,540.0,956,117.58978748321533
161184,313,20.0,317,117.68864750862122
161368,314,150.0,498,117.87019729614258
161752,315,445.0,769,118.24501514434814
162160,316,195.0,538,118.64115047454834
164256,317,250.0,939,120.71772456169128
164792,318,100.0,465,121.25076723098755
165680,319,365.0,910,122.13362789154053
165736,320,190.0,500,122.18990302085876
166832,321,240.0,708,123.27208662033081
167808,322,490.0,1094,124.23830699920654
168784,323,385.0,830,125.21512031555176
168816,324,90.0,387,125.24765634536743
168848,325,55.0,509,125.28011560440063
169312,326,390.0,995,125.74281239509583
170024,327,255.0,723,126.44488716125488
170560,328,240.0,612,126.9822645187378
170824,329,130.0,501,127.25959825515747
171696,330,90.0,366,128.14084601402283
173032,331,25.0,311,129.46092772483826
173144,332,230.0,669,129.57524299621582
173264,333,125.0,496,129.6942493915558
173384,334,50.0,322,129.82311081886292
174512,335,195.0,710,130.9537637233734
175448,336,395.0,831,131.8921778202057
176176,337,105.0,395,132.61528968811035
176560,338,550.0,819,133.01157927513123
176768,339,75.0,284,133.21751165390015
177048,340,115.0,490,133.49463558197021
177168,341,250.0,686,133.61296010017395
177216,342,155.0,496,133.66195559501648
178488,343,45.0,291,134.9249906539917
178520,344,360.0,644,134.9570164680481
179776,345,125.0,543,136.2026596069336
180352,346,155.0,476,136.8133509159088
180696,347,70.0,278,137.16485953330994
180864,348,130.0,479,137.34353160858154
180984,349,80.0,310,137.47453331947327
181176,350,120.0,503,137.67105627059937
181192,351,215.0,499,137.688054561615
182384,352,250.0,704,138.85929584503174
183872,353,145.0,378,140.363374710083
183968,354,145.0,526,140.46665143966675
184600,355,185.0,490,141.1020073890686
185032,356,115.0,484,141.53787636756897
185096,357,210.0,490,141.60020518302917
186232,358,35.0,297,142.7242636680603
186360,359,110.0,499,142.85326957702637
186952,360,35.0,296,143.43528723716736
188216,361,410.0,906,144.67328763008118
188712,362,70.0,454,145.16228818893433
189032,363,165.0,502,145.47813773155212
189064,364,530.0,1091,145.50927567481995
190504,365,135.0,520,146.91112732887268
190552,366,245.0,542,146.95927715301514
190632,367,345.0,835,147.0394208431244
191880,368,45.0,398,148.27538585662842
192008,369,55.0,374,148.39829540252686
192840,370,180.0,738,149.21655464172363
193576,371,40.0,386,149.93989992141724
195008,372,185.0,851,151.34566950798035
195296,373,105.0,429,151.63263249397278
195816,374,140.0,650,152.13863015174866
195912,375,45.0,294,152.23845314979553
196904,376,335.0,982,153.2099187374115
197176,377,185.0,648,153.47385382652283
197528,378,175.0,874,153.81966924667358
197664,379,170.0,605,153.9546880722046
199272,380,200.0,535,155.52919101715088
199472,381,110.0,459,155.72448420524597
200112,382,80.0,308,156.35444283485413
201632,383,170.0,515,157.86353135108948
201664,384,400.0,798,157.89481472969055
201792,385,250.0,737,158.0166711807251
203464,386,325.0,822,159.63755893707275
204440,387,140.0,623,160.60201120376587
204936,388,70.0,395,161.08695340156555
205144,389,115.0,631,161.29393458366394
205624,390,210.0,501,161.76956605911255
205856,391,355.0,1087,161.99454879760742
205888,392,610.0,829,162.02590680122375
206752,393,260.0,638,162.8673255443573
207056,394,110.0,451,163.17024111747742
209000,395,35.0,424,165.0851309299469
209288,396,185.0,608,165.36853885650635
209384,397,95.0,532,165.46989727020264
209816,398,115.0,497,165.89602851867676
209856,399,295.0,617,165.93735074996948
211752,400,170.0,589,167.8301031589508
212080,401,235.0,668,168.15738725662231
212168,402,265.0,787,168.24639010429382
212376,403,125.0,388,168.44770216941833
213784,404,115.0,493,169.83282804489136
213840,405,105.0,559,169.89101767539978
214440,406,50.0,286,170.49344420433044
214648,407,165.0,606,170.70049738883972
215784,408,125.0,465,171.84210109710693
215968,409,80.0,268,172.02898621559143
215976,410,155.0,530,172.03654074668884
216024,411,90.0,458,172.08456134796143
216744,412,225.0,970,172.7934911251068
216952,413,45.0,398,172.99902415275574
216952,414,80.0,316,172.99902415275574
217016,415,105.0,298,173.06204986572266
219032,416,50.0,288,175.07675290107727
219680,417,105.0,459,175.75732707977295
220216,418,140.0,556,176.3003444671631
220680,419,125.0,468,176.7676374912262
220784,420,230.0,603,176.8820879459381
220936,421,210.0,623,177.03508949279785
221384,422,195.0,556,177.48897314071655
222184,423,420.0,648,178.28320455551147
223496,424,120.0,479,179.571270942688
224592,425,110.0,459,180.66643714904785
224872,426,120.0,513,180.94672417640686
225960,427,490.0,868,182.03970575332642
226392,428,85.0,364,182.46959161758423
226592,429,335.0,741,182.67045092582703
227096,430,55.0,315,183.17692828178406
227488,431,560.0,911,183.56490755081177
227712,432,230.0,793,183.79104447364807
228224,433,65.0,285,184.2950177192688
229864,434,440.0,962,185.94948172569275
230272,435,50.0,399,186.35736203193665
230520,436,140.0,493,186.6003623008728
230552,437,135.0,522,186.63504910469055
230656,438,205.0,725,186.74217796325684
230864,439,50.0,332,186.95281863212585
231456,440,65.0,470,187.55048179626465
231456,441,85.0,498,187.55048179626465
232936,442,85.0,304,188.98419976234436
232960,443,100.0,389,189.00802731513977
233400,444,80.0,319,189.43049430847168
233896,445,105.0,407,189.9154188632965
234336,446,150.0,510,190.34199047088623
235112,447,110.0,459,191.11052799224854
236480,448,120.0,445,192.44233465194702
237216,449,150.0,479,193.16542887687683
237440,450,155.0,445,193.38236236572266
238760,451,335.0,727,194.67593908309937
239216,452,295.0,1085,195.1272656917572
239488,453,270.0,1006,195.40265727043152
240128,454,55.0,366,196.0457181930542
240608,455,30.0,233,196.52412676811218
241096,456,110.0,459,197.0226492881775
241200,457,220.0,763,197.12867498397827
241680,458,440.0,920,197.5984308719635
241720,459,240.0,657,197.63730645179749
243448,460,145.0,497,199.31562614440918
243600,461,90.0,376,199.46979188919067
243728,462,445.0,566,199.59628748893738
244208,463,145.0,512,200.06776070594788
244240,464,25.0,395,200.09966492652893
244784,465,55.0,390,200.62827825546265
245808,466,160.0,513,201.64532709121704
246680,467,285.0,687,202.5028281211853
247248,468,120.0,477,203.06405472755432
247776,469,210.0,508,203.58116960525513
248240,470,180.0,502,204.0354039669037
248512,471,145.0,540,204.29843854904175
248528,472,150.0,470,204.31488180160522
248952,473,80.0,286,204.7447440624237
249792,474,40.0,254,205.5958433151245
250392,475,290.0,851,208.69338059425354
250968,476,155.0,647,209.27675127983093
251696,477,75.0,345,209.9959819316864
252056,478,150.0,603,210.34642028808594
252336,479,180.0,514,210.63079571723938
252376,480,135.0,485,210.67174696922302
252704,481,180.0,524,210.99228501319885
252912,482,110.0,317,211.19656229019165
253488,483,110.0,464,211.76768708229065
254112,484,80.0,304,212.3878893852234
255168,485,135.0,527,213.43426036834717
256048,486,140.0,501,214.31115078926086
256512,487,80.0,380,214.78416061401367
256928,488,140.0,504,215.21155095100403
257240,489,80.0,393,215.53176426887512
258072,490,30.0,255,216.35049533843994
258296,491,230.0,747,216.57162427902222
258328,492,220.0,746,216.60436940193176
258920,493,100.0,471,217.1831271648407
260408,494,290.0,965,218.65928292274475
260672,495,50.0,295,218.92575669288635
261048,496,120.0,517,219.31048440933228
261416,497,50.0,392,219.68109464645386
263184,498,125.0,836,221.43516969680786
263280,499,290.0,757,221.53287506103516
263640,500,365.0,698,221.88899540901184
263768,501,30.0,422,222.0181064605713
265296,502,300.0,799,223.5372965335846
265816,503,160.0,598,224.05205750465393
265992,504,35.0,296,224.22964525222778
268088,505,185.0,836,226.31171011924744
268616,506,190.0,995,226.83025789260864
269664,507,210.0,812,227.85774421691895
269880,508,225.0,575,228.07268619537354
271024,509,135.0,369,229.23183679580688
271160,510,175.0,648,229.36871314048767
271560,511,230.0,976,229.7713143825531
271888,512,340.0,761,230.10331654548645
271912,513,685.0,1081,230.12651920318604
272960,514,95.0,414,231.16334748268127
273856,515,135.0,499,232.05439400672913
274648,516,125.0,438,232.84418082237244
275152,517,230.0,819,233.35204696655273
275656,518,40.0,514,233.8605089187622
275912,519,265.0,613,234.11391282081604
276304,520,100.0,551,234.50430488586426
276760,521,80.0,477,234.9641604423523
276976,522,55.0,293,235.18388390541077
278304,523,130.0,558,236.51298713684082
279104,524,80.0,352,237.28833746910095
281176,525,390.0,692,239.33316111564636
281696,526,725.0,820,239.8408432006836
282168,527,325.0,784,240.3039631843567
282176,528,650.0,1288,240.3130226135254
282816,529,125.0,466,240.94012236595154
283400,530,50.0,280,241.5168755054474
283704,531,295.0,870,241.81600141525269
283848,532,310.0,861,241.95942974090576
286040,533,215.0,485,244.12496638298035
286496,534,205.0,602,244.5741114616394
287424,535,605.0,1142,245.48938179016113
287520,536,220.0,671,245.58536219596863
287600,537,70.0,471,245.663916349411
289296,538,55.0,409,247.31206917762756
289352,539,200.0,819,247.365571975708
289832,540,240.0,806,247.84530925750732
290624,541,185.0,518,248.63242888450623
290976,542,400.0,911,248.99273133277893
291432,543,145.0,503,249.44940948486328
292504,544,125.0,615,250.4872591495514
293016,545,95.0,467,250.97969508171082
293032,546,75.0,303,250.99569177627563
293176,547,35.0,420,251.13299083709717
293712,548,465.0,776,251.6542227268219
293920,549,125.0,370,251.8595633506775
294288,550,135.0,619,252.22435522079468
294504,551,130.0,386,252.43920159339905
295248,552,65.0,279,253.17025136947632
296160,553,60.0,282,254.0692572593689
296208,554,155.0,465,254.116783618927
297920,555,215.0,528,255.8056881427765
299056,556,270.0,737,256.92515993118286
299624,557,190.0,828,257.4835207462311
299800,558,195.0,691,257.65629863739014
300168,559,125.0,497,258.0304744243622
300432,560,190.0,536,258.28972125053406
300992,561,395.0,813,258.8586325645447
301976,562,65.0,296,259.85788917541504
302280,563,360.0,881,260.1664204597473
303776,564,210.0,734,261.71101689338684
304080,565,95.0,458,262.0422921180725
304192,566,150.0,505,262.16590881347656
304704,567,220.0,708,262.7434015274048
305144,568,180.0,521,263.1982972621918
305376,569,70.0,389,263.4420473575592
305912,570,430.0,766,263.9880919456482
306320,571,80.0,282,264.4107925891876
306872,572,70.0,337,264.9718396663666
307136,573,245.0,647,265.24711894989014
307656,574,110.0,287,265.809850692749
309136,575,475.0,671,267.3242437839508
309216,576,145.0,511,267.40716791152954
309432,577,85.0,442,267.62973713874817
310016,578,145.0,395,268.22320437431335
311344,579,230.0,630,269.6221055984497
312240,580,110.0,380,270.5469620227814
312360,581,165.0,590,270.6703495979309
312448,582,325.0,970,270.76003193855286
313072,583,200.0,494,271.3907356262207
313760,584,150.0,470,272.0993552207947
313816,585,270.0,837,272.1576097011566
316176,586,75.0,479,274.5930268764496
316872,587,130.0,477,275.3090476989746
317056,588,190.0,604,275.50503754615784
317384,589,145.0,619,275.8423721790314
317792,590,125.0,506,276.26141142845154
318088,591,425.0,1084,276.56365394592285
318688,592,210.0,611,277.17138671875
319096,593,410.0,971,277.5864408016205
319728,594,65.0,295,278.23133540153503
319856,595,110.0,375,278.36080622673035
319936,596,185.0,472,278.44416403770447
321160,597,120.0,515,279.7376449108124
322072,598,160.0,500,280.6799325942993
322552,599,190.0,485,281.1739161014557
322808,600,215.0,466,281.433801651001
323328,601,90.0,426,281.9575638771057
323656,602,210.0,735,282.2980363368988
325312,603,310.0,684,283.99131178855896
325848,604,155.0,382,284.537926197052
325880,605,480.0,771,284.57310819625854
326592,606,210.0,681,285.2960743904114
326800,607,160.0,593,285.5146338939667
327112,608,150.0,434,285.8302743434906
327376,609,155.0,605,286.09689688682556
327736,610,340.0,553,286.4591553211212
328896,611,35.0,264,287.62364292144775
329392,612,0.0,254,288.1203591823578
329896,613,55.0,272,288.6280167102814
330960,614,170.0,483,289.7317409515381
331264,615,255.0,675,290.0536026954651
332440,616,340.0,733,291.2398171424866
332592,617,115.0,402,291.3945999145508
332640,618,210.0,918,291.44362020492554
332824,619,320.0,874,291.62763118743896
334456,620,120.0,401,293.3307349681854
334648,621,250.0,596,293.55058670043945
334896,622,245.0,752,293.8057360649109
335680,623,120.0,388,294.61849188804626
336704,624,245.0,720,295.71642112731934
336920,625,125.0,514,295.94135093688965
337880,626,220.0,682,296.9257183074951
338744,627,135.0,385,297.80858635902405
338912,628,190.0,504,297.9804344177246
339544,629,250.0,638,298.62310910224915
339968,630,275.0,918,299.05032110214233
340968,631,190.0,508,300.09249806404114
341264,632,290.0,829,300.4024543762207
341912,633,120.0,398,301.0620222091675
341968,634,185.0,513,301.11853194236755
342584,635,110.0,461,301.73739099502563
342760,636,270.0,759,301.9130816459656
343888,637,180.0,545,303.0476179122925
345328,638,60.0,345,304.50379729270935
345744,639,270.0,724,304.9286742210388
345800,640,160.0,488,304.99298071861267
346936,641,265.0,748,306.1639754772186
347240,642,80.0,421,306.48515009880066
347424,643,270.0,772,306.67269015312195
348464,644,425.0,814,307.7474253177643
349072,645,215.0,790,308.3589940071106
349080,646,130.0,412,308.36934328079224
349432,647,175.0,463,308.72540187835693
350000,648,65.0,385,309.2975594997406
350888,649,105.0,458,310.22767758369446
351360,650,155.0,494,310.73161220550537
351808,651,425.0,812,311.1866421699524
352304,652,180.0,406,311.69082140922546
353480,653,275.0,629,312.889098405838
353736,654,225.0,584,313.1481294631958
354440,655,235.0,628,313.86677527427673
354696,656,85.0,301,314.1297616958618
354808,657,125.0,377,314.24531054496765
354872,658,140.0,441,314.31052112579346
355080,659,210.0,526,314.52229404449463
356344,660,320.0,795,315.8359754085541
356984,661,130.0,440,316.4918038845062
357792,662,85.0,389,317.3230211734772
358616,663,105.0,524,318.17392230033875
358632,664,160.0,472,318.19100522994995
359808,665,120.0,435,319.4000680446625
359840,666,220.0,631,319.43190836906433
361128,667,435.0,926,320.8262360095978
361224,668,160.0,532,320.9302382469177
361952,669,195.0,522,321.66707730293274
361984,670,75.0,274,321.70025420188904
362008,671,265.0,868,321.7271959781647
362024,672,130.0,426,321.74414825439453
364152,673,120.0,368,323.9331395626068
365184,674,245.0,670,324.99366664886475
365520,675,140.0,439,325.3355326652527
365848,676,135.0,482,325.6715672016144
365976,677,225.0,608,325.8012351989746
366224,678,75.0,261,326.0555691719055
366448,679,180.0,564,326.2831337451935
366536,680,345.0,992,326.3732964992523
368344,681,90.0,397,328.2064847946167
368352,682,75.0,268,328.21451687812805
368984,683,640.0,877,328.85211181640625
369672,684,125.0,464,329.5466685295105
369904,685,210.0,550,329.7824897766113
370104,686,115.0,448,329.99147939682007
370616,687,150.0,523,330.5152065753937
372136,688,155.0,475,332.0754280090332
372264,689,130.0,492,332.20261788368225
372528,690,120.0,359,332.46703910827637
373312,691,125.0,403,333.2491936683655
373816,692,190.0,491,333.76504015922546
374168,693,505.0,1042,334.1256754398346
374400,694,165.0,475,334.35922360420227
374568,695,545.0,700,334.52842712402344
376312,696,165.0,475,336.31553745269775
376576,697,125.0,557,336.58209681510925
376824,698,105.0,378,336.8335552215576
377336,699,135.0,398,337.3531012535095
377512,700,155.0,527,337.5345849990845
377688,701,125.0,392,337.71617674827576
378592,702,210.0,526,338.62711930274963
378920,703,220.0,834,338.95967078208923
378952,704,115.0,332,338.9914479255676
380664,705,45.0,261,340.7518162727356
381384,706,190.0,508,341.50818514823914
381984,707,340.0,678,342.10970520973206
382024,708,135.0,386,342.1497132778168
382552,709,330.0,718,342.67986845970154
382824,710,280.0,666,342.9529082775116
383368,711,360.0,712,343.501184463501
383976,712,130.0,416,344.1132380962372
384944,713,145.0,447,345.09267115592957
385312,714,115.0,413,345.4706041812897
385632,715,90.0,353,345.7928194999695
385640,716,120.0,459,345.801394701004
385944,717,295.0,880,346.109402179718
387328,718,170.0,497,347.5093102455139
387704,719,225.0,468,347.8883719444275
388640,720,125.0,377,348.83242750167847
388784,721,290.0,781,348.97448348999023
388800,722,115.0,398,348.9901158809662
388896,723,180.0,371,349.0884759426117
389288,724,135.0,499,349.4764952659607
389368,725,185.0,555,349.5566861629486
391080,726,80.0,289,351.34152150154114
391616,727,165.0,491,351.89742493629456
392392,728,140.0,380,352.69928669929504
393008,729,320.0,712,353.32401871681213
393272,730,175.0,500,353.6044578552246
393672,731,80.0,326,354.0155575275421
393696,732,215.0,614,354.0466990470886
393944,733,295.0,665,354.29711651802063
