step,episode,score,length,time
387960,735,320.0,660,321.3096339702606
388008,736,250.0,540,321.35690331459045
388704,737,280.0,581,322.0239510536194
388952,738,90.0,364,322.264306306839
389016,739,125.0,423,322.3259131908417
390128,740,75.0,267,323.4380626678467
390144,741,130.0,397,323.4540104866028
390248,742,130.0,410,323.55465364456177
390776,743,80.0,364,324.059180021286
391248,744,170.0,413,324.51522278785706
392368,745,135.0,280,325.5499629974365
392912,746,150.0,489,326.0764195919037
393816,747,185.0,382,326.9132511615753
394112,748,150.0,485,327.1855812072754
394192,749,420.0,657,327.260333776474
394328,750,110.0,387,327.3868625164032
394440,751,205.0,541,327.4895465373993
395120,752,565.0,804,328.1256055831909
396272,753,75.0,272,329.2011458873749
396352,754,95.0,272,329.2755069732666
396600,755,225.0,531,329.50126910209656
396768,756,105.0,307,329.6561267375946
397240,757,75.0,267,330.0894682407379
397656,758,200.0,482,330.4741702079773
398480,759,80.0,278,331.24368047714233
398688,760,235.0,724,331.4533269405365
400480,761,175.0,518,333.10477900505066
400656,762,95.0,429,333.27318501472473
400752,763,195.0,389,333.36272501945496
400824,764,185.0,509,333.42983889579773
400824,765,435.0,800,333.42983889579773
402232,766,225.0,706,334.7323417663574
402560,767,75.0,262,335.0412573814392
402664,768,165.0,499,335.1475296020508
403000,769,115.0,283,335.47413182258606
403792,770,60.0,373,336.246458530426
404168,771,135.0,420,336.61455273628235
404976,772,155.0,542,337.3733947277069
405256,773,40.0,380,337.6338267326355
405280,774,55.0,287,337.6573209762573
406072,775,350.0,951,338.37951135635376
406376,776,220.0,466,338.65188932418823
406640,777,90.0,358,338.8992545604706
406720,778,135.0,522,338.97823429107666
407032,779,50.0,259,339.2802481651306
407448,780,105.0,273,339.66641664505005
407536,781,90.0,423,339.7482912540436
409704,782,195.0,385,341.79639077186584
410056,783,155.0,419,342.1725871562958
410128,784,245.0,611,342.2509014606476
411480,785,230.0,495,343.6091322898865
411520,786,210.0,511,343.6468811035156
412152,787,305.0,642,344.2633066177368
412184,788,365.0,728,344.30006527900696
412424,789,535.0,796,344.5280055999756
413272,790,105.0,404,345.36550307273865
413904,791,160.0,527,345.97838497161865
414144,792,210.0,504,346.218142747879
414208,793,90.0,343,346.2786364555359
415408,794,210.0,488,347.5737552642822
416136,795,240.0,496,348.27715396881104
416440,796,215.0,504,348.57612133026123
416800,797,125.0,364,348.9242916107178
417000,798,120.0,351,349.1098027229309
417352,799,180.0,512,349.43367862701416
417416,800,340.0,660,349.49225091934204
417512,801,155.0,423,349.58185720443726
418368,802,140.0,281,350.3567247390747
418560,803,180.0,396,350.5429172515869
419584,804,125.0,395,351.5012512207031
420624,805,110.0,480,352.5466842651367
421120,806,170.0,517,353.0587182044983
422080,807,380.0,593,354.03952836990356
422168,808,195.0,596,354.12835574150085
422176,809,120.0,478,354.13548159599304
422392,810,210.0,612,354.3407607078552
422624,811,105.0,382,354.5621180534363
423968,812,155.0,358,355.8041338920593
425264,813,165.0,400,356.9507911205292
425408,814,445.0,600,357.0774600505829
426144,815,390.0,950,357.7235736846924
426312,816,220.0,492,357.8709261417389
426728,817,230.0,572,358.243319272995
426976,818,395.0,546,358.4611427783966
427192,819,240.0,629,358.6506118774414
428104,820,155.0,519,359.4896912574768
428144,821,105.0,362,359.53243255615234
428272,822,120.0,360,359.6686038970947
429424,823,180.0,412,360.9049549102783
430120,824,80.0,368,361.5850410461426
430584,825,205.0,484,362.00257301330566
430760,826,105.0,334,362.15784645080566
431528,827,155.0,425,362.85344648361206
431816,828,215.0,690,363.1213231086731
432768,829,380.0,726,363.98424530029297
433448,830,235.0,649,364.590696811676
434088,831,75.0,286,365.16073203086853
434536,832,135.0,496,365.5610888004303
434552,833,265.0,643,365.5800943374634
435400,834,125.0,486,366.345498085022
435752,835,380.0,626,366.6646661758423
435944,836,180.0,399,366.83695125579834
436352,837,305.0,781,367.2018859386444
437152,838,110.0,385,367.93889570236206
437264,839,125.0,479,368.03672337532043
437312,840,120.0,347,368.0785779953003
438056,841,130.0,442,368.7173671722412
438336,842,110.0,369,368.9596607685089
438800,843,110.0,383,369.35979294776917
439736,844,165.0,476,370.16631746292114
439784,845,125.0,431,370.20791149139404
440320,846,105.0,384,370.67284989356995
440344,847,105.0,381,370.6954860687256
440456,848,120.0,415,370.7927005290985
441176,849,105.0,357,371.43214654922485
441336,850,155.0,412,371.5707585811615
442416,851,120.0,454,372.5260615348816
442776,852,105.0,376,372.84881615638733
443272,853,110.0,371,373.2853994369507
443344,854,105.0,363,373.3500270843506
443608,855,185.0,486,373.5837047100067
444808,856,265.0,560,374.64249634742737
444904,857,155.0,468,374.7266218662262
445128,858,145.0,476,374.93279695510864
445520,859,110.0,390,375.2879054546356
445792,860,115.0,379,375.52749156951904
446600,861,120.0,376,376.2464828491211
447136,862,175.0,476,376.72970509529114
447976,863,105.0,358,377.5187945365906
447984,864,295.0,591,377.525426864624
448496,865,110.0,374,377.9796245098114
449888,866,270.0,625,379.31930780410767
450632,867,160.0,506,380.1121509075165
450912,868,415.0,765,380.46672439575195
451312,869,455.0,692,380.98409724235535
451568,870,110.0,450,381.25125193595886
451736,871,170.0,472,381.4308431148529
452680,872,335.0,695,382.36058473587036
453312,873,215.0,604,382.9329915046692
453520,874,105.0,456,383.1135070323944
453568,875,120.0,369,383.1619622707367
455320,876,170.0,471,384.8272407054901
455824,877,210.0,616,385.263432264328
456184,878,110.0,440,385.574401140213
456296,879,145.0,625,385.67000007629395
456464,880,285.0,593,385.8164417743683
457544,881,145.0,531,386.7655122280121
457648,882,155.0,512,386.85812878608704
457664,883,195.0,520,386.8720862865448
458424,884,120.0,390,387.55834555625916
459704,885,135.0,487,388.71467995643616
459872,886,105.0,449,388.86514806747437
460160,887,135.0,499,389.1143684387207
460392,888,180.0,493,389.31346821784973
461512,889,125.0,483,390.2900493144989
461576,890,130.0,506,390.34564757347107
461784,891,155.0,519,390.5293116569519
463328,892,125.0,434,391.9726712703705
463880,893,310.0,684,392.4677393436432
463904,894,130.0,470,392.4887638092041
464176,895,145.0,475,392.7240047454834
464976,896,500.0,661,393.43578839302063
465632,897,185.0,509,394.0699336528778
466728,898,120.0,427,395.0834333896637
467168,899,120.0,376,395.50083088874817
467224,900,360.0,682,395.5523293018341
467896,901,185.0,501,396.1539125442505
467896,902,385.0,504,396.1539125442505
468264,903,565.0,846,396.5194239616394
469040,904,240.0,510,397.21921849250793
469760,905,205.0,518,397.89852571487427
470048,906,110.0,362,398.16463351249695
470088,907,105.0,360,398.20117807388306
470616,908,165.0,488,398.68499517440796
471840,909,155.0,449,399.82185792922974
472088,910,140.0,526,400.0511496067047
472728,911,135.0,463,400.62790870666504
472976,912,200.0,637,400.85729122161865
474056,913,155.0,539,401.864981174469
474496,914,155.0,487,402.26544880867004
475280,915,120.0,432,402.987131357193
475848,916,155.0,472,403.5238814353943
476616,917,180.0,488,404.24888730049133
476696,918,135.0,467,404.32134771347046
477008,919,230.0,872,404.6077129840851
477264,920,155.0,348,404.84227752685547
477312,921,375.0,905,404.8888626098633
478840,922,235.0,600,406.32297468185425
479400,923,225.0,517,406.8385384082794
479496,924,110.0,458,406.9246459007263
480424,925,110.0,468,407.76510214805603
481192,926,110.0,493,408.47531247138977
481520,927,155.0,528,408.78745698928833
481824,928,210.0,653,409.07183718681335
482328,929,110.0,356,409.53516268730164
482360,930,110.0,442,409.56900453567505
483376,931,110.0,371,410.4914982318878
483592,932,335.0,825,410.68706703186035
484248,933,135.0,384,411.3194863796234
485096,934,105.0,348,412.1032416820526
485232,935,110.0,361,412.22868514060974
486256,936,185.0,556,413.1847674846649
486264,937,390.0,860,413.19331216812134
486440,938,130.0,358,413.35459208488464
487360,939,130.0,391,414.3794541358948
487456,940,240.0,512,414.4846303462982
487888,941,435.0,798,414.8990230560303
488288,942,120.0,401,415.2836928367615
489152,943,230.0,492,416.1020841598511
489480,944,120.0,405,416.4163930416107
489664,945,120.0,427,416.58539056777954
490496,946,135.0,509,417.3372948169708
491904,947,120.0,346,418.64037919044495
491936,948,205.0,508,418.67233896255493
492296,949,80.0,354,419.00190591812134
492384,950,230.0,514,419.0810408592224
492528,951,230.0,648,419.2124083042145
492760,952,315.0,665,419.42315006256104
493192,953,120.0,339,419.8111090660095
495112,954,105.0,399,421.62386202812195
495400,955,220.0,719,421.9014582633972
495440,956,105.0,444,421.93789529800415
495728,957,120.0,373,422.1964180469513
496232,958,155.0,483,422.657856464386
496304,959,135.0,474,422.7248854637146
497080,960,150.0,488,423.4375936985016
497176,961,270.0,612,423.52552795410156
498168,962,140.0,384,424.550981760025
498344,963,180.0,370,424.72749066352844
498504,964,105.0,385,424.88966178894043
499072,965,135.0,357,425.423104763031
499560,966,155.0,409,425.8679211139679
501048,967,225.0,667,429.7434675693512
501128,968,160.0,508,429.8179302215576
501352,969,135.0,358,430.0212941169739
501440,970,150.0,411,430.1001572608948
502496,971,180.0,521,431.07575011253357
503208,972,185.0,458,431.76006507873535
504064,973,110.0,369,432.5299458503723
504392,974,180.0,420,432.82372093200684
504728,975,335.0,709,433.12615609169006
505336,976,215.0,500,433.6963005065918
505688,977,735.0,1066,434.0587546825409
506704,978,245.0,528,434.98623871803284
506784,979,335.0,670,435.059531211853
507152,980,95.0,388,435.4016308784485
507904,981,260.0,589,436.09648060798645
508344,982,180.0,496,436.5011684894562
508728,983,110.0,382,436.84999346733093
509552,984,210.0,529,437.607702255249
510184,985,80.0,381,438.18544816970825
510288,986,120.0,440,438.2786159515381
510576,987,370.0,733,438.54279041290283
510960,988,180.0,534,438.9044773578644
512872,989,260.0,623,440.6500256061554
513088,990,215.0,595,440.85978078842163
513344,991,135.0,384,441.105295419693
513440,992,175.0,488,441.2004451751709
513640,993,185.0,434,441.3972158432007
514456,994,280.0,718,442.2072260379791
514712,995,215.0,519,442.4433467388153
515528,996,75.0,334,443.1785910129547
515624,997,330.0,585,443.27127742767334
516576,998,120.0,369,444.1932234764099
516600,999,155.0,441,444.2153842449188
516648,1000,105.0,403,444.25884222984314
517224,1001,170.0,487,444.79420232772827
517936,1002,105.0,405,445.45289754867554
518472,1003,175.0,504,445.94169068336487
518496,1004,165.0,361,445.96359634399414
520256,1005,180.0,381,447.59369230270386
520360,1006,185.0,472,447.6961524486542
521224,1007,345.0,713,448.49675989151
522336,1008,180.0,552,449.54885482788086
522472,1009,245.0,739,449.68946599960327
522752,1010,185.0,537,449.9517786502838
523936,1011,290.0,682,451.0258083343506
524248,1012,385.0,952,451.309134721756
524408,1013,150.0,400,451.47048115730286
524848,1014,30.0,264,451.8888416290283
525488,1015,355.0,656,452.497976064682
526000,1016,250.0,707,452.9730098247528
527344,1017,65.0,389,454.22918796539307
527992,1018,275.0,709,454.84194445610046
528280,1019,180.0,431,455.119261264801
528808,1020,180.0,417,455.6216094493866
529008,1021,535.0,819,455.8092074394226
529312,1022,270.0,615,456.0844666957855
530576,1023,90.0,289,457.2901544570923
531024,1024,135.0,381,457.71157670021057
531568,1025,210.0,698,458.2202625274658
532256,1026,525.0,1042,458.8580060005188
532592,1027,180.0,412,459.172580242157
533600,1028,135.0,380,460.11813163757324
533832,1029,485.0,605,460.3396692276001
534632,1030,135.0,385,461.0996890068054
534936,1031,235.0,951,461.3869745731354
535088,1032,295.0,787,461.53512477874756
535352,1033,135.0,347,461.78664660453796
535992,1034,295.0,623,462.38823533058167
536688,1035,85.0,388,463.04279804229736
536976,1036,155.0,395,463.3137011528015
537216,1037,105.0,287,463.5401601791382
537872,1038,520.0,704,464.16316652297974
538824,1039,210.0,469,465.07429909706116
539392,1040,105.0,274,465.61074447631836
540008,1041,165.0,504,466.2021279335022
540824,1042,375.0,686,466.9708421230316
541008,1043,135.0,394,467.14505982398987
541288,1044,215.0,577,467.42327308654785
541968,1045,180.0,395,468.07892775535583
542296,1046,185.0,365,468.3907370567322
542472,1047,290.0,689,468.5544402599335
542496,1048,475.0,985,468.5777065753937
543608,1049,125.0,350,469.62665343284607
544104,1050,200.0,514,470.11489152908325
544680,1051,60.0,300,470.65744066238403
545576,1052,115.0,387,471.4979441165924
545600,1053,130.0,541,471.5209102630615
546304,1054,305.0,663,472.1850526332855
546336,1055,240.0,485,472.2151482105255
546768,1056,145.0,397,472.6143443584442
546928,1057,180.0,355,472.7600939273834
548648,1058,135.0,291,474.4116065502167
548656,1059,155.0,384,474.4201862812042
548664,1060,240.0,500,474.4286952018738
549296,1061,480.0,918,475.01413774490356
550040,1062,140.0,469,475.7076687812805
550520,1063,180.0,471,476.1608626842499
551536,1064,290.0,746,477.13512229919434
551856,1065,135.0,401,477.4372715950012
553040,1066,50.0,377,478.6496801376343
553232,1067,240.0,575,478.8374893665314
553352,1068,285.0,805,478.957701921463
553400,1069,255.0,595,479.009752035141
554168,1070,80.0,291,479.75647377967834
554400,1071,315.0,640,479.97912430763245
554912,1072,270.0,551,480.483026266098
555400,1073,215.0,485,480.9412405490875
556264,1074,180.0,405,481.75533723831177
557112,1075,245.0,487,482.55721139907837
557264,1076,270.0,485,482.700067281723
557496,1077,230.0,520,482.91919589042664
557624,1078,85.0,280,483.0407919883728
558848,1079,225.0,494,484.2833523750305
559488,1080,285.0,667,484.8856463432312
559824,1081,315.0,680,485.1949632167816
561104,1082,195.0,437,486.4228205680847
561224,1083,340.0,622,486.5386734008789
561592,1084,235.0,543,486.88378286361694
562488,1085,300.0,674,487.7178888320923
562736,1086,260.0,488,487.95349502563477
563088,1087,105.0,410,488.2942509651184
563152,1088,515.0,709,488.3556082248688
563456,1089,260.0,498,488.63797330856323
564304,1090,155.0,402,489.4349727630615
565272,1091,230.0,508,490.3580894470215
565656,1092,105.0,398,490.71983790397644
565696,1093,135.0,282,490.7569274902344
565816,1094,180.0,387,490.8685667514801
566368,1095,180.0,404,491.38305926322937
566768,1096,260.0,462,491.7673099040985
567344,1097,155.0,382,492.34105348587036
567360,1098,425.0,723,492.3567099571228
568216,1099,180.0,370,493.1599555015564
568736,1100,155.0,387,493.6406681537628
569872,1101,170.0,524,494.7450678348541
569920,1102,180.0,396,494.78890013694763
571184,1103,335.0,672,495.9635727405548
571272,1104,260.0,491,496.0490794181824
571808,1105,300.0,682,496.57248067855835
572160,1106,285.0,604,496.9009094238281
572968,1107,100.0,383,497.6495850086212
573144,1108,310.0,618,497.81925773620605
574440,1109,360.0,715,499.05534291267395
575072,1110,205.0,488,499.6390404701233
575112,1111,80.0,270,499.67589354515076
575360,1112,515.0,688,499.91035532951355
576888,1113,300.0,704,501.33446645736694
577120,1114,255.0,622,501.56149077415466
577128,1115,260.0,500,501.56899857521057
577984,1116,465.0,774,502.3684997558594
578992,1117,200.0,487,503.31425189971924
579384,1118,240.0,505,503.6774022579193
580504,1119,340.0,681,504.72855734825134
580592,1120,440.0,771,504.8125443458557
580688,1121,210.0,477,504.9042546749115
580944,1122,210.0,480,505.1438262462616
581840,1123,240.0,591,505.9981508255005
583168,1124,210.0,475,507.240202665329
583416,1125,350.0,681,507.48770689964294
584744,1126,155.0,365,508.7087070941925
584760,1127,490.0,723,508.72328901290894
586056,1128,270.0,673,509.93071937561035
586752,1129,245.0,783,510.59987902641296
587296,1130,215.0,518,511.1029107570648
587328,1131,330.0,844,511.1334352493286
587560,1132,150.0,520,511.35202956199646
587912,1133,485.0,873,511.6892168521881
589360,1134,265.0,577,513.0801770687103
590328,1135,285.0,536,513.9977397918701
591296,1136,310.0,570,514.9086058139801
591520,1137,240.0,526,515.1175498962402
592080,1138,185.0,523,515.6266660690308
592432,1139,390.0,963,515.9510798454285
593344,1140,330.0,725,516.8118481636047
593464,1141,205.0,515,516.9229505062103
593944,1142,625.0,833,517.3606517314911
595528,1143,305.0,503,518.8642883300781
595544,1144,180.0,435,518.8804202079773
595856,1145,255.0,572,519.1660273075104
596032,1146,60.0,263,519.3314044475555
596448,1147,210.0,504,519.720132112503
596752,1148,360.0,805,520.0019767284393
597112,1149,235.0,473,520.3464317321777
598672,1150,290.0,652,521.7958402633667
599648,1151,200.0,515,522.7132530212402
600264,1152,310.0,594,523.2881770133972
600280,1153,375.0,555,523.302960395813
600560,1154,230.0,478,523.5641074180603
600616,1155,305.0,575,523.6169955730438
601656,1156,360.0,653,524.5994532108307
601848,1157,195.0,594,524.7801752090454
603184,1158,75.0,365,526.0167210102081
603536,1159,110.0,411,526.361270904541
603752,1160,115.0,394,526.5635917186737
604304,1161,260.0,584,527.0659306049347
604448,1162,155.0,488,527.1967768669128
604448,1163,305.0,724,527.1967768669128
604768,1164,155.0,391,527.4920530319214
605848,1165,160.0,291,528.4992671012878
606168,1166,290.0,542,528.7917025089264
606912,1167,185.0,397,529.4665274620056
607176,1168,200.0,501,529.71049284935
608016,1169,65.0,408,530.5091807842255
608240,1170,160.0,476,530.718430519104
608272,1171,160.0,480,530.7495520114899
608272,1172,180.0,498,530.7495520114899
609352,1173,155.0,400,531.7600951194763
609552,1174,240.0,465,531.9498143196106
610080,1175,130.0,398,532.4672875404358
610536,1176,80.0,289,532.8875088691711
612456,1177,225.0,525,534.9354908466339
612456,1178,260.0,557,534.9354908466339
612824,1179,210.0,708,535.2937271595001
613120,1180,160.0,473,535.5635805130005
613880,1181,385.0,703,536.2720348834991
614424,1182,240.0,545,536.783524274826
614440,1183,360.0,613,536.7991607189178
614720,1184,170.0,525,537.0629568099976
614776,1185,135.0,292,537.1142809391022
616312,1186,260.0,484,538.5471940040588
616984,1187,260.0,485,539.1906921863556
617840,1188,335.0,629,539.9899649620056
618568,1189,230.0,520,540.6722695827484
619624,1190,420.0,720,541.6867146492004
619880,1191,285.0,448,541.926266670227
620304,1192,435.0,735,542.325980424881
620600,1193,285.0,730,542.6088378429413
620768,1194,380.0,758,542.7719700336456
622088,1195,390.0,640,544.0343067646027
622176,1196,230.0,544,544.1173560619354
623232,1197,315.0,585,545.1128163337708
623488,1198,190.0,485,545.3502867221832
624128,1199,210.0,533,545.9446022510529
625528,1200,550.0,655,547.2858839035034
625952,1201,215.0,474,547.6809611320496
626040,1202,240.0,496,547.7644896507263
626048,1203,565.0,661,547.7725377082825
626208,1204,390.0,703,547.9208610057831
627224,1205,210.0,469,548.888968706131
628176,1206,460.0,620,549.7918395996094
628240,1207,70.0,288,549.8521521091461
629880,1208,310.0,721,551.4250464439392
630152,1209,225.0,515,551.6814982891083
630384,1210,270.0,609,551.8980417251587
630672,1211,260.0,581,552.1664431095123
630920,1212,310.0,591,552.4010050296783
631168,1213,225.0,495,552.6349756717682
633128,1214,190.0,408,554.4773828983307
633288,1215,345.0,641,554.6311030387878
633472,1216,485.0,656,554.8112351894379
635040,1217,210.0,486,556.2920219898224
635176,1218,285.0,601,556.4264249801636
635360,1219,365.0,651,556.6007351875305
635856,1220,310.0,649,557.0762996673584
636784,1221,390.0,734,557.9418234825134
637384,1222,285.0,534,558.5028638839722
637496,1223,265.0,528,558.6057770252228
637744,1224,230.0,536,558.8527617454529
638832,1225,210.0,459,559.8789970874786
639216,1226,210.0,484,560.2428662776947
640048,1227,490.0,628,561.0314061641693
640784,1228,305.0,618,561.7302474975586
640928,1229,220.0,520,561.8697199821472
641448,1230,270.0,496,562.3532116413116
641672,1231,290.0,538,562.5677428245544
644272,1232,305.0,634,565.0459740161896
644784,1233,320.0,594,565.5524809360504
644952,1234,335.0,767,565.7124416828156
645240,1235,470.0,939,565.9899990558624
645368,1236,245.0,492,566.1239948272705
645984,1237,240.0,634,566.7113971710205
646144,1238,285.0,561,566.8595712184906
646448,1239,330.0,710,567.1414744853973
647800,1240,155.0,379,568.4474811553955
648032,1241,175.0,387,568.6659996509552
650040,1242,285.0,586,570.552051782608
650088,1243,380.0,515,570.5973935127258
650624,1244,385.0,796,571.1022279262543
650664,1245,365.0,680,571.1393473148346
651664,1246,285.0,654,572.0905375480652
651856,1247,305.0,716,572.2836656570435
653128,1248,345.0,668,573.4758479595184
653744,1249,420.0,716,574.04749751091
654536,1250,330.0,564,574.8051598072052
654600,1251,345.0,566,574.8672184944153
654856,1252,270.0,526,575.1077406406403
655632,1253,290.0,628,575.8327729701996
656184,1254,260.0,543,576.364545583725
657408,1255,370.0,720,577.5215444564819
657568,1256,285.0,480,577.67351770401
658360,1257,155.0,472,578.4236781597137
658552,1258,240.0,504,578.6057398319244
658800,1259,310.0,711,578.8405902385712
659064,1260,155.0,431,579.0838272571564
659576,1261,165.0,592,579.5579297542572
659992,1262,160.0,478,579.9500353336334
661832,1263,200.0,381,581.6945803165436
662360,1264,255.0,478,582.18798661232
662872,1265,255.0,566,582.6734557151794
662984,1266,545.0,699,582.7764480113983
663472,1267,290.0,553,583.2344381809235
663624,1268,315.0,508,583.3774757385254
664176,1269,210.0,525,583.8938975334167
664216,1270,495.0,833,583.9304616451263
666664,1271,365.0,540,586.2264440059662
666720,1272,330.0,613,586.277416229248
667192,1273,240.0,467,586.7398843765259
668096,1274,275.0,655,587.5844833850861
668120,1275,390.0,644,587.6086354255676
668272,1276,300.0,514,587.7502121925354
669264,1277,360.0,633,588.7016792297363
669384,1278,365.0,722,588.8147330284119
671088,1279,135.0,376,590.4272265434265
671168,1280,230.0,499,590.5061726570129
671176,1281,135.0,384,590.5142214298248
672368,1282,315.0,715,591.6401686668396
672456,1283,235.0,525,591.7218241691589
673024,1284,530.0,790,592.2540719509125
673264,1285,255.0,502,592.4945311546326
674976,1286,240.0,477,594.0913474559784
675296,1287,70.0,256,594.4025661945343
675416,1288,255.0,533,594.521418094635
675448,1289,190.0,387,594.5512630939484
676160,1290,350.0,849,595.2205271720886
676344,1291,350.0,658,595.3972129821777
677480,1292,360.0,559,596.4784924983978
678024,1293,360.0,698,596.9839949607849
679416,1294,240.0,498,598.270263671875
679440,1295,315.0,520,598.2935945987701
679904,1296,535.0,561,598.7319266796112
680776,1297,375.0,727,599.5478756427765
680832,1298,380.0,561,599.5991353988647
681208,1299,210.0,468,599.9484808444977
682128,1300,315.0,515,600.8185977935791
683920,1301,395.0,972,602.498726606369
683992,1302,290.0,574,602.5671150684357
684960,1303,360.0,692,603.4751782417297
685584,1304,350.0,603,604.0627398490906
685640,1305,230.0,441,604.1187438964844
686144,1306,435.0,782,604.6039652824402
686312,1307,520.0,687,604.7589583396912
686640,1308,360.0,681,605.0625329017639
687776,1309,260.0,484,606.10542345047
687952,1310,330.0,497,606.2706673145294
689872,1311,440.0,616,608.078884601593
689888,1312,285.0,533,608.0953385829926
690216,1313,260.0,449,608.4128150939941
690496,1314,375.0,616,608.6778366565704
691440,1315,260.0,460,609.5554134845734
691560,1316,420.0,679,609.6658062934875
691568,1317,365.0,659,609.6748623847961
692712,1318,525.0,597,610.7393655776978
694088,1319,280.0,451,612.0138125419617
694392,1320,290.0,567,612.2960839271545
695432,1321,410.0,695,613.2724964618683
695624,1322,390.0,678,613.4540657997131
696024,1323,335.0,560,613.8249678611755
696272,1324,575.0,606,614.0519862174988
696776,1325,345.0,653,614.5327053070068
698568,1326,390.0,734,616.1855809688568
698680,1327,285.0,538,616.29163646698
699376,1328,455.0,663,616.9546053409576
700072,1329,315.0,477,617.5953228473663
700696,1330,320.0,492,618.1713211536407
700856,1331,335.0,656,618.323424577713
700872,1332,360.0,608,618.3412401676178
701144,1333,360.0,716,618.6044476032257
703008,1334,380.0,555,620.3359763622284
703648,1335,415.0,534,620.9545526504517
703872,1336,240.0,399,621.1624708175659
703928,1337,345.0,658,621.2137787342072
705384,1338,355.0,666,622.5924232006073
706080,1339,350.0,655,623.2604129314423
706944,1340,425.0,761,624.0694286823273
708112,1341,320.0,525,625.1675183773041
708136,1342,270.0,643,625.1900188922882
708296,1343,260.0,583,625.3386647701263
708512,1344,505.0,923,625.5353426933289
709800,1345,410.0,743,626.7487187385559
710232,1346,315.0,521,627.1496961116791
710576,1347,285.0,651,627.4644773006439
711784,1348,225.0,438,628.6055731773376
712064,1349,555.0,642,628.864471912384
712496,1350,195.0,550,629.2686524391174
713640,1351,305.0,690,630.3249382972717
713904,1352,125.0,267,630.5793380737305
713984,1353,285.0,428,630.652428150177
714184,1354,320.0,496,630.8380892276764
714200,1355,365.0,550,630.8540499210358
715920,1356,540.0,928,632.4531664848328
717232,1357,335.0,647,633.6644587516785
717296,1358,360.0,602,633.7214114665985
717912,1359,240.0,493,634.2957985401154
718648,1360,360.0,595,634.9836206436157
718928,1361,405.0,662,635.242755651474
719072,1362,205.0,396,635.3784835338593
719368,1363,390.0,649,635.6526834964752
719400,1364,375.0,652,635.6821398735046
721144,1365,315.0,483,637.3094627857208
722072,1366,315.0,607,638.1543233394623
723776,1367,290.0,590,639.7414164543152
723848,1368,400.0,651,639.8081200122833
724536,1369,540.0,830,640.4548561573029
725056,1370,305.0,713,640.9435725212097
725184,1371,730.0,784,641.0623271465302
725776,1372,390.0,799,641.6195633411407
726056,1373,320.0,616,641.878928899765
726432,1374,245.0,547,642.2236731052399
727232,1375,100.0,258,642.9936459064484
729136,1376,275.0,663,644.7682912349701
729504,1377,260.0,623,645.1103889942169
730072,1378,315.0,539,645.6406421661377
730088,1379,235.0,459,645.6556894779205
730256,1380,230.0,527,645.8131744861603
730264,1381,395.0,813,645.8206784725189
730312,1382,380.0,659,645.8657217025757
732888,1383,395.0,709,648.2969596385956
733072,1384,165.0,375,648.477712392807
733784,1385,285.0,436,649.1276259422302
733880,1386,300.0,549,649.2181503772736
734288,1387,315.0,505,649.5961759090424
734784,1388,560.0,708,650.0551705360413
734872,1389,310.0,602,650.139270067215
735936,1390,255.0,383,651.1304178237915
736000,1391,450.0,720,651.1907827854156
736888,1392,300.0,479,652.029461145401
737024,1393,60.0,282,652.1551880836487
738552,1394,335.0,598,653.5762507915497
738760,1395,340.0,612,653.799134016037
739136,1396,380.0,608,654.1714770793915
739880,1397,305.0,495,654.8703072071075
740216,1398,365.0,670,655.1791532039642
742032,1399,420.0,628,656.8842248916626
742312,1400,450.0,791,657.1423935890198
742584,1401,320.0,506,657.3931889533997
742664,1402,275.0,490,657.4699223041534
744048,1403,385.0,614,658.7762112617493
744984,1404,315.0,598,659.6622552871704
745040,1405,340.0,647,659.7156493663788
745808,1406,285.0,474,660.450514793396
746800,1407,805.0,1241,661.634514093399
747592,1408,310.0,628,662.4483776092529
748768,1409,535.0,765,663.5422542095184
748912,1410,660.0,827,663.6757910251617
749184,1411,390.0,644,663.9531347751617
749392,1412,300.0,546,664.164915561676
750144,1413,565.0,647,667.2742784023285
751144,1414,365.0,669,668.2961938381195
751736,1415,390.0,619,668.850522518158
752880,1416,290.0,498,669.9074449539185
753088,1417,330.0,490,670.098973274231
753336,1418,565.0,720,670.3257248401642
754424,1419,390.0,631,671.3378665447235
755200,1420,470.0,806,672.0616550445557
755224,1421,215.0,512,672.0843594074249
755376,1422,285.0,457,672.2267138957977
755408,1423,390.0,659,672.2548706531525
756736,1424,315.0,458,673.4894258975983
756936,1425,430.0,509,673.6731383800507
757280,1426,185.0,359,673.9944245815277
758496,1427,560.0,647,675.1445534229279
759040,1428,320.0,479,675.6474719047546
759832,1429,375.0,581,676.3858678340912
760208,1430,335.0,602,676.7568273544312
760592,1431,395.0,654,677.1146438121796
761480,1432,390.0,570,677.9307017326355
762376,1433,565.0,707,678.7682871818542
762720,1434,535.0,681,679.0940361022949
763200,1435,210.0,376,679.5384497642517
764632,1436,515.0,769,680.8696792125702
765360,1437,405.0,693,681.5709156990051
765504,1438,565.0,614,681.7049245834351
766104,1439,670.0,885,682.2547512054443
766512,1440,255.0,476,682.6500563621521
767864,1441,470.0,800,683.8998038768768
768064,1442,205.0,431,684.0852346420288
768504,1443,565.0,664,684.4914076328278
768512,1444,725.0,769,684.5005676746368
769456,1445,225.0,496,685.3846428394318
769592,1446,315.0,531,685.5084760189056
771128,1447,420.0,630,686.9493169784546
771704,1448,360.0,651,687.4776849746704
773024,1449,420.0,647,688.7073800563812
